RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,노량진동,10100,,,,단독다가구,86.0,39.11,181000,20250517,1974,,,중개거래,"서울 동작구, 서울 마포구"
2025,동작구,노량진동,10100,,,,단독다가구,169.0,65.8,248000,20250519,1963,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,146.0,141.49,220000,20250520,1968,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,172.0,246.46,285000,20250520,1991,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,106.0,154.53,227000,20250521,1991,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,162.0,248.19,282000,20250521,1991,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,169.0,257.04,280000,20250521,1992,,,중개거래,"서울 동작구, 서울 마포구"
2025,동작구,노량진동,10100,,,,단독다가구,198.0,249.72,290000,20250522,1992,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,상도동,10200,,,,단독다가구,175.0,337.41,180000,20250522,2006,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,169.0,249.64,300000,20250523,1990,,,중개거래,"서울 동작구, 서울 송파구"
2025,동작구,노량진동,10100,,,,단독다가구,93.0,100.17,198000,20250524,1992,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,116.0,174.72,230000,20250524,1991,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,133.0,196.29,250000,20250524,1985,,,중개거래,"서울 동작구, 서울 마포구"
2025,동작구,노량진동,10100,,,,단독다가구,103.0,106.78,187729,20250526,1978,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,152.0,225.27,260000,20250526,1987,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,흑석동,10500,,,,단독다가구,86.0,149.04,68000,20250528,1993,,,중개거래,서울 동작구
